DEMO_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
NY_GDP_PCAP_CD,GDP per capita (current US$),DEU,Germany,2018,2018,47974,,
NY_GDP_PCAP_CD,GDP per capita (current US$),DEU,Germany,2019,2019,46795,,
NY_GDP_PCAP_CD,GDP per capita (current US$),DEU,Germany,2020,2020,46253,,
NY_GDP_PCAP_CD,GDP per capita (current US$),DEU,Germany,2021,2021,50802,,
NY_GDP_PCAP_CD,GDP per capita (current US$),GRC,Greece,2016,2016,17924,,
NY_GDP_PCAP_CD,GDP per capita (current US$),GRC,Greece,2017,2017,18582,,
NY_GDP_PCAP_CD,GDP per capita (current US$),GRC,Greece,2018,2018,19757,,
NY_GDP_PCAP_CD,GDP per capita (current US$),GRC,Greece,2019,2019,19134,,
NY_GDP_PCAP_CD,GDP per capita (current US$),GRC,Greece,2020,2020,17647,,
NY_GDP_PCAP_CD,GDP per capita (current US$),GRC,Greece,2021,2021,20277,,
NY_GDP_PCAP_CD,GDP per capita (current US$),HUN,Hungary,2016,2016,13107,,
NY_GDP_PCAP_CD,GDP per capita (current US$),HUN,Hungary,2017,2017,14624,,
NY_GDP_PCAP_CD,GDP per capita (current US$),HUN,Hungary,2018,2018,16427,,
NY_GDP_PCAP_CD,GDP per capita (current US$),HUN,Hungary,2019,2019,16736,,
NY_GDP_PCAP_CD,GDP per capita (current US$),HUN,Hungary,2020,2020,16076,,
NY_GDP_PCAP_CD,GDP per capita (current US$),HUN,Hungary,2021,2021,18773,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ISL,Iceland,2016,2016,61988,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ISL,Iceland,2017,2017,72010,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ISL,Iceland,2018,2018,74470,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ISL,Iceland,2019,2019,68941,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ISL,Iceland,2020,2020,59264,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ISL,Iceland,2021,2021,68384,,
NY_GDP_PCAP_CD,GDP per capita (current US$),IRL,Ireland,2016,2016,62862,,
NY_GDP_PCAP_CD,GDP per capita (current US$),IRL,Ireland,2017,2017,69774,,
NY_GDP_PCAP_CD,GDP per capita (current US$),IRL,Ireland,2018,2018,79108,,
NY_GDP_PCAP_CD,GDP per capita (current US$),IRL,Ireland,2019,2019,80887,,
NY_GDP_PCAP_CD,GDP per capita (current US$),IRL,Ireland,2020,2020,85423,,
NY_GDP_PCAP_CD,GDP per capita (current US$),IRL,Ireland,2021,2021,99152,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ITA,Italy,2016,2016,30961,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ITA,Italy,2017,2017,32407,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ITA,Italy,2018,2018,34622,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ITA,Italy,2019,2019,33673,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ITA,Italy,2020,2020,31835,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ITA,Italy,2021,2021,35551,,
NY_GDP_PCAP_CD,GDP per capita (current US$),JPN,Japan,2016,2016,39375,,
NY_GDP_PCAP_CD,GDP per capita (current US$),JPN,Japan,2017,2017,38834,,
NY_GDP_PCAP_CD,GDP per capita (current US$),JPN,Japan,2018,2018,39727,,
NY_GDP_PCAP_CD,GDP per capita (current US$),JPN,Japan,2019,2019,40458,,
NY_GDP_PCAP_CD,GDP per capita (current US$),JPN,Japan,2020,2020,39918,,
NY_GDP_PCAP_CD,GDP per capita (current US$),JPN,Japan,2021,2021,39285,,
NY_GDP_PCAP_CD,GDP per capita (current US$),KOR,Republic of Korea,2016,2016,29289,,
NY_GDP_PCAP_CD,GDP per capita (current US$),KOR,Republic of Korea,2017,2017,31617,,
NY_GDP_PCAP_CD,GDP per capita (current US$),KOR,Republic of Korea,2018,2018,33437,,
NY_GDP_PCAP_CD,GDP per capita (current US$),KOR,Republic of Korea,2019,2019,31902,,
NY_GDP_PCAP_CD,GDP per capita (current US$),KOR,Republic of Korea,2020,2020,31598,,
NY_GDP_PCAP_CD,GDP per capita (current US$),KOR,Republic of Korea,2021,2021,34758,,
NY_GDP_PCAP_CD,GDP per capita (current US$),LUX,Luxembourg,2016,2016,106899,,
NY_GDP_PCAP_CD,GDP per capita (current US$),LUX,Luxembourg,2017,2017,110193,,
NY_GDP_PCAP_CD,GDP per capita (current US$),LUX,Luxembourg,2018,2018,117255,,
NY_GDP_PCAP_CD,GDP per capita (current US$),LUX,Luxembourg,2019,2019,113219,,
NY_GDP_PCAP_CD,GDP per capita (current US$),LUX,Luxembourg,2020,2020,116356,,
NY_GDP_PCAP_CD,GDP per capita (current US$),LUX,Luxembourg,2021,2021,135683,,
NY_GDP_PCAP_CD,GDP per capita (current US$),MEX,Mexico,2016,2016,8745,,
NY_GDP_PCAP_CD,GDP per capita (current US$),MEX,Mexico,2017,2017,9288,,
NY_GDP_PCAP_CD,GDP per capita (current US$),MEX,Mexico,2018,2018,9687,,
NY_GDP_PCAP_CD,GDP per capita (current US$),MEX,Mexico,2019,2019,9950,,
NY_GDP_PCAP_CD,GDP per capita (current US$),MEX,Mexico,2020,2020,8432,,
NY_GDP_PCAP_CD,GDP per capita (current US$),MEX,Mexico,2021,2021,9926,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NLD,Netherlands,2016,2016,46039,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NLD,Netherlands,2017,2017,48675,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NLD,Netherlands,2018,2018,53045,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NLD,Netherlands,2019,2019,52476,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NLD,Netherlands,2020,2020,52396,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NLD,Netherlands,2021,2021,58061,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NZL,New Zealand,2016,2016,40058,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NZL,New Zealand,2017,2017,42925,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NZL,New Zealand,2018,2018,43250,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NZL,New Zealand,2019,2019,42865,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NZL,New Zealand,2020,2020,41597,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NZL,New Zealand,2021,2021,48802,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NOR,Norway,2016,2016,70461,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NOR,Norway,2017,2017,75497,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NOR,Norway,2018,2018,82268,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NOR,Norway,2019,2019,75720,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NOR,Norway,2020,2020,67330,,
NY_GDP_PCAP_CD,GDP per capita (current US$),NOR,Norway,2021,2021,89203,,
NY_GDP_PCAP_CD,GDP per capita (current US$),POL,Poland,2016,2016,12447,,
NY_GDP_PCAP_CD,GDP per capita (current US$),POL,Poland,2017,2017,13865,,
NY_GDP_PCAP_CD,GDP per capita (current US$),POL,Poland,2018,2018,15468,,
NY_GDP_PCAP_CD,GDP per capita (current US$),POL,Poland,2019,2019,15732,,
NY_GDP_PCAP_CD,GDP per capita (current US$),POL,Poland,2020,2020,15742,,
NY_GDP_PCAP_CD,GDP per capita (current US$),POL,Poland,2021,2021,17841,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PRT,Portugal,2016,2016,19992,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PRT,Portugal,2017,2017,21490,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PRT,Portugal,2018,2018,23563,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PRT,Portugal,2019,2019,23331,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PRT,Portugal,2020,2020,22195,,
NY_GDP_PCAP_CD,GDP per capita (current US$),PRT,Portugal,2021,2021,24262,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SVK,Slovakia,2016,2016,16512,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SVK,Slovakia,2017,2017,17538,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SVK,Slovakia,2018,2018,19390,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SVK,Slovakia,2019,2019,19304,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SVK,Slovakia,2020,2020,19267,,
NY_GDP_PCAP_CD,GDP per capita (current US$),SVK,Slovakia,2021,2021,21088,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AFG,Afghanistan,2016,2016,512,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AFG,Afghanistan,2017,2017,517,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AFG,Afghanistan,2018,2018,486,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AFG,Afghanistan,2019,2019,494,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AFG,Afghanistan,2020,2020,517,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ALB,Albania,2016,2016,4124,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ALB,Albania,2017,2017,4531,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ALB,Albania,2018,2018,5288,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ALB,Albania,2019,2019,5396,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ALB,Albania,2020,2020,5332,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ALB,Albania,2021,2021,6494,,
NY_GDP_PCAP_CD,GDP per capita (current US$),DZA,Algeria,2016,2016,3946,,
NY_GDP_PCAP_CD,GDP per capita (current US$),DZA,Algeria,2017,2017,4110,,
NY_GDP_PCAP_CD,GDP per capita (current US$),DZA,Algeria,2018,2018,4142,,
NY_GDP_PCAP_CD,GDP per capita (current US$),DZA,Algeria,2019,2019,3990,,
NY_GDP_PCAP_CD,GDP per capita (current US$),DZA,Algeria,2020,2020,3307,,
NY_GDP_PCAP_CD,GDP per capita (current US$),DZA,Algeria,2021,2021,3765,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AND,Andorra,2016,2016,37475,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AND,Andorra,2017,2017,38965,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AND,Andorra,2018,2018,41793,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AND,Andorra,2019,2019,40898,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AND,Andorra,2020,2020,37417,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AND,Andorra,2021,2021,43048,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AGO,Angola,2016,2016,1728,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AGO,Angola,2017,2017,2313,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AGO,Angola,2018,2018,2525,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AGO,Angola,2019,2019,2178,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AGO,Angola,2020,2020,1631,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AGO,Angola,2021,2021,2138,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ATG,Antigua and Barbuda,2016,2016,15199,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ATG,Antigua and Barbuda,2017,2017,15384,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ATG,Antigua and Barbuda,2018,2018,16680,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ATG,Antigua and Barbuda,2019,2019,17377,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ATG,Antigua and Barbuda,2020,2020,13993,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ATG,Antigua and Barbuda,2021,2021,14901,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ARG,Argentina,2016,2016,12790,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ARG,Argentina,2017,2017,14613,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ARG,Argentina,2018,2018,11795,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ARG,Argentina,2019,2019,10076,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ARG,Argentina,2020,2020,8586,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ARG,Argentina,2021,2021,10729,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ARM,Armenia,2016,2016,3592,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ARM,Armenia,2017,2017,3915,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ARM,Armenia,2018,2018,4221,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ARM,Armenia,2019,2019,4605,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ARM,Armenia,2020,2020,4266,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ARM,Armenia,2021,2021,4670,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ABW,Aruba,2016,2016,28454,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ABW,Aruba,2017,2017,29348,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ABW,Aruba,2018,2018,30254,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ABW,Aruba,2019,2019,31136,,
NY_GDP_PCAP_CD,GDP per capita (current US$),ABW,Aruba,2020,2020,23384,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AZE,Azerbaijan,2016,2016,3881,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AZE,Azerbaijan,2017,2017,4147,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AZE,Azerbaijan,2018,2018,4740,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AZE,Azerbaijan,2019,2019,4806,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AZE,Azerbaijan,2020,2020,4230,,
NY_GDP_PCAP_CD,GDP per capita (current US$),AZE,Azerbaijan,2021,2021,5384,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BHS,Bahamas,2016,2016,31315,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BHS,Bahamas,2017,2017,32371,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BHS,Bahamas,2018,2018,33077,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BHS,Bahamas,2019,2019,33872,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BHS,Bahamas,2020,2020,24665,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BHS,Bahamas,2021,2021,28239,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BHR,Bahrain,2016,2016,22608,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BHR,Bahrain,2017,2017,23743,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BHR,Bahrain,2018,2018,24086,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BHR,Bahrain,2019,2019,23552,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BHR,Bahrain,2020,2020,20407,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BHR,Bahrain,2021,2021,22232,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BGD,Bangladesh,2016,2016,1679,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BGD,Bangladesh,2017,2017,1840,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BGD,Bangladesh,2018,2018,1991,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BGD,Bangladesh,2019,2019,2154,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BGD,Bangladesh,2020,2020,2270,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BGD,Bangladesh,2021,2021,2503,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BRB,Barbados,2016,2016,16910,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BRB,Barbados,2017,2017,17404,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BRB,Barbados,2018,2018,17783,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BRB,Barbados,2019,2019,18480,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BRB,Barbados,2020,2020,16319,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BRB,Barbados,2021,2021,17034,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BLZ,Belize,2016,2016,4878,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BLZ,Belize,2017,2017,4910,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BLZ,Belize,2018,2018,4927,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BLZ,Belize,2019,2019,4983,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BLZ,Belize,2020,2020,3988,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BLZ,Belize,2021,2021,4420,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BEN,Benin,2016,2016,1087,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BEN,Benin,2017,2017,1137,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BEN,Benin,2018,2018,1242,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BEN,Benin,2019,2019,1220,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BEN,Benin,2020,2020,1291,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BEN,Benin,2021,2021,1428,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BMU,Bermuda,2016,2016,106886,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BMU,Bermuda,2017,2017,111821,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BMU,Bermuda,2018,2018,113051,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BMU,Bermuda,2019,2019,116153,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BMU,Bermuda,2020,2020,107706,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BMU,Bermuda,2021,2021,110869,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BTN,Bhutan,2016,2016,2931,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BTN,Bhutan,2017,2017,3287,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BTN,Bhutan,2018,2018,3243,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BTN,Bhutan,2019,2019,3323,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BTN,Bhutan,2020,2020,3001,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BOL,Bolivia (Plurinational State of),2016,2016,3077,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BOL,Bolivia (Plurinational State of),2017,2017,3351,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BOL,Bolivia (Plurinational State of),2018,2018,3549,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BOL,Bolivia (Plurinational State of),2019,2019,3552,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BOL,Bolivia (Plurinational State of),2020,2020,3138,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BOL,Bolivia (Plurinational State of),2021,2021,3415,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BIH,Bosnia and Herzegovina,2016,2016,4995,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BIH,Bosnia and Herzegovina,2017,2017,5394,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BIH,Bosnia and Herzegovina,2018,2018,6070,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BIH,Bosnia and Herzegovina,2019,2019,6120,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BIH,Bosnia and Herzegovina,2020,2020,6082,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BIH,Bosnia and Herzegovina,2021,2021,6916,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BWA,Botswana,2016,2016,6983,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BWA,Botswana,2017,2017,7296,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BWA,Botswana,2018,2018,7504,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BWA,Botswana,2019,2019,7247,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BWA,Botswana,2020,2020,6349,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BWA,Botswana,2021,2021,7348,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BRA,Brazil,2016,2016,8710,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BRA,Brazil,2017,2017,9929,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BRA,Brazil,2018,2018,9151,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BRA,Brazil,2019,2019,8876,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BRA,Brazil,2020,2020,6815,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BRA,Brazil,2021,2021,7519,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BRN,Brunei Darussalam,2016,2016,27158,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BRN,Brunei Darussalam,2017,2017,28572,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BRN,Brunei Darussalam,2018,2018,31628,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BRN,Brunei Darussalam,2019,2019,31086,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BRN,Brunei Darussalam,2020,2020,27443,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BRN,Brunei Darussalam,2021,2021,31723,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BGR,Bulgaria,2016,2016,7569,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BGR,Bulgaria,2017,2017,8366,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BGR,Bulgaria,2018,2018,9447,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BGR,Bulgaria,2019,2019,9879,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BGR,Bulgaria,2020,2020,10079,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BGR,Bulgaria,2021,2021,11635,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BFA,Burkina Faso,2016,2016,688,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BFA,Burkina Faso,2017,2017,735,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BFA,Burkina Faso,2018,2018,805,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BFA,Burkina Faso,2019,2019,796,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BFA,Burkina Faso,2020,2020,858,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BFA,Burkina Faso,2021,2021,918,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BDI,Burundi,2016,2016,252,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BDI,Burundi,2017,2017,251,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BDI,Burundi,2018,2018,238,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BDI,Burundi,2019,2019,224,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BDI,Burundi,2020,2020,234,,
NY_GDP_PCAP_CD,GDP per capita (current US$),BDI,Burundi,2021,2021,237,,
NY_GDP_PCAP_CD,GDP per capita (current US$),KHM,Cambodia,2016,2016,1270,,
NY_GDP_PCAP_CD,GDP per capita (current US$),KHM,Cambodia,2017,2017,1385,,
NY_GDP_PCAP_CD,GDP per capita (current US$),KHM,Cambodia,2018,2018,1512,,
NY_GDP_PCAP_CD,GDP per capita (current US$),KHM,Cambodia,2019,2019,1643,,
NY_GDP_PCAP_CD,GDP per capita (current US$),KHM,Cambodia,2020,2020,1548,,
NY_GDP_PCAP_CD,GDP per capita (current US$),KHM,Cambodia,2021,2021,1591,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CMR,Cameroon,2016,2016,1413,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CMR,Cameroon,2017,2017,1469,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CMR,Cameroon,2018,2018,1585,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CMR,Cameroon,2019,2019,1533,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CMR,Cameroon,2020,2020,1537,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CMR,Cameroon,2021,2021,1662,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CPV,Cabo Verde,2016,2016,3131,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CPV,Cabo Verde,2017,2017,3293,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CPV,Cabo Verde,2018,2018,3616,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CPV,Cabo Verde,2019,2019,3604,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CPV,Cabo Verde,2020,2020,3064,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CPV,Cabo Verde,2021,2021,3446,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CYM,Cayman Islands,2016,2016,78472,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CYM,Cayman Islands,2017,2017,81513,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CYM,Cayman Islands,2018,2018,86181,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CYM,Cayman Islands,2019,2019,91513,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CYM,Cayman Islands,2020,2020,85347,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CAF,Central African Republic,2016,2016,402,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CAF,Central African Republic,2017,2017,451,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CAF,Central African Republic,2018,2018,476,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CAF,Central African Republic,2019,2019,468,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CAF,Central African Republic,2020,2020,482,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CAF,Central African Republic,2021,2021,511,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TCD,Chad,2016,2016,693,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TCD,Chad,2017,2017,666,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TCD,Chad,2018,2018,726,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TCD,Chad,2019,2019,710,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TCD,Chad,2020,2020,652,,
NY_GDP_PCAP_CD,GDP per capita (current US$),TCD,Chad,2021,2021,696,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CHL,Chile,2016,2016,13691,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CHL,Chile,2017,2017,14963,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CHL,Chile,2018,2018,15772,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CHL,Chile,2019,2019,14699,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CHL,Chile,2020,2020,13221,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CHL,Chile,2021,2021,16503,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CHN,China,2016,2016,8094,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CHN,China,2017,2017,8817,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CHN,China,2018,2018,9905,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CHN,China,2019,2019,10144,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CHN,China,2020,2020,10409,,
NY_GDP_PCAP_CD,GDP per capita (current US$),CHN,China,2021,2021,12556,,
NY_GDP_PCAP_CD,GDP per capita (current US$),COL,Colombia,2016,2016,5871,,
NY_GDP_PCAP_CD,GDP per capita (current US$),COL,Colombia,2017,2017,6377,,
NY_GDP_PCAP_CD,GDP per capita (current US$),COL,Colombia,2018,2018,6730,,
NY_GDP_PCAP_CD,GDP per capita (current US$),COL,Colombia,2019,2019,6419,,
